8000.00000 	 7000.00000 	 0.02200 	 -1953.35601 	 272.00000 	 4.88460 	 -2991.60936 	1
8000.00000 	 10000.00000 	 0.02200 	 -1781.34374 	 272.00000 	 6.17629 	 -2819.62551 	1
10000.00000 	 7000.00000 	 0.02200 	 -1118.34544 	 272.00000 	 4.22516 	 -2156.58428 	1
10000.00000 	 10000.00000 	 0.02200 	 -921.45218 	 272.00000 	 5.36009 	 -1959.71599 	1
