0.100000	0.178148	1.708038
0.200000	0.164265	1.580802
0.300000	0.152520	1.472357
0.400000	0.142446	1.378774
0.500000	0.133707	1.297155
0.600000	0.126050	1.225312
0.700000	0.119282	1.161565
0.800000	0.113256	1.104600
0.900000	0.107855	1.053374
1.000000	0.102983	1.007048
1.100000	0.098567	0.964942
1.200000	0.094543	0.926496
1.300000	0.090862	0.891246
1.400000	0.087480	0.858802
1.500000	0.084363	0.828839
1.600000	0.081478	0.801076
1.700000	0.078802	0.775278
1.800000	0.076312	0.751239
1.900000	0.073989	0.728782
2.000000	0.071815	0.707754
2.100000	0.069778	0.688020
2.200000	0.067865	0.669464
2.300000	0.066064	0.651979
2.400000	0.064365	0.635476
2.500000	0.062760	0.619872
2.600000	0.061242	0.605095
2.700000	0.059803	0.591078
2.800000	0.058437	0.577765
2.900000	0.057138	0.565103
3.000000	0.055903	0.553044
3.100000	0.054725	0.541545
3.200000	0.053601	0.530568
3.300000	0.052528	0.520077
3.400000	0.051502	0.510041
3.500000	0.050520	0.500429
3.600000	0.049579	0.491215
3.700000	0.048676	0.482374
3.800000	0.047810	0.473884
3.900000	0.046978	0.465724
4.000000	0.046177	0.457874
4.100000	0.045407	0.450318
4.200000	0.044666	0.443037
4.300000	0.043951	0.436019
4.400000	0.043261	0.429247
4.500000	0.042596	0.422710
4.600000	0.041953	0.416395
4.700000	0.041333	0.410290
4.800000	0.040732	0.404386
4.900000	0.040151	0.398672
5.000000	0.039589	0.393139
5.100000	0.039044	0.387778
5.200000	0.038517	0.382582
5.300000	0.038005	0.377543
5.400000	0.037509	0.372653
5.500000	0.037027	0.367906
5.600000	0.036559	0.363296
5.700000	0.036105	0.358816
5.800000	0.035663	0.354462
5.900000	0.035234	0.350228
6.000000	0.034816	0.346108
6.100000	0.034409	0.342099
6.200000	0.034014	0.338196
6.300000	0.033629	0.334394
6.400000	0.033253	0.330689
6.500000	0.032888	0.327079
6.600000	0.032531	0.323558
6.700000	0.032183	0.320125
6.800000	0.031844	0.316774
6.900000	0.031513	0.313505
7.000000	0.031190	0.310313
7.100000	0.030875	0.307196
7.200000	0.030567	0.304150
7.300000	0.030266	0.301175
7.400000	0.029972	0.298267
7.500000	0.029684	0.295423
7.600000	0.029403	0.292642
7.700000	0.029128	0.289922
7.800000	0.028859	0.287261
7.900000	0.028595	0.284656
8.000000	0.028338	0.282106
8.100000	0.028085	0.279609
8.200000	0.027838	0.277164
8.300000	0.027596	0.274769
8.400000	0.027359	0.272422
8.500000	0.027127	0.270121
8.600000	0.026899	0.267866
8.700000	0.026676	0.265655
8.800000	0.026457	0.263487
8.900000	0.026242	0.261361
9.000000	0.026031	0.259274
9.100000	0.025825	0.257227
9.200000	0.025622	0.255218
9.300000	0.025423	0.253246
9.400000	0.025227	0.251309
9.500000	0.025036	0.249408
9.600000	0.024847	0.247540
9.700000	0.024662	0.245706
9.800000	0.024480	0.243904
9.900000	0.024302	0.242133
10.000000	0.024126	0.240392
10.100000	0.023953	0.238682
10.200000	0.023784	0.237000
10.300000	0.023617	0.235346
10.400000	0.023453	0.233720
10.500000	0.023292	0.232120
10.600000	0.023133	0.230547
10.700000	0.022977	0.228999
10.800000	0.022824	0.227476
10.900000	0.022672	0.225977
11.000000	0.022524	0.224502
11.100000	0.022377	0.223049
11.200000	0.022233	0.221620
11.300000	0.022091	0.220212
11.400000	0.021952	0.218826
11.500000	0.021814	0.217460
11.600000	0.021679	0.216116
11.700000	0.021545	0.214791
11.800000	0.021414	0.213486
11.900000	0.021284	0.212199
12.000000	0.021156	0.210932
12.100000	0.021031	0.209683
12.200000	0.020907	0.208452
12.300000	0.020784	0.207238
12.400000	0.020664	0.206041
12.500000	0.020545	0.204861
12.600000	0.020428	0.203698
12.700000	0.020312	0.202551
12.800000	0.020198	0.201419
12.900000	0.020086	0.200302
13.000000	0.019975	0.199201
13.100000	0.019866	0.198115
13.200000	0.019758	0.197043
13.300000	0.019651	0.195985
13.400000	0.019546	0.194940
13.500000	0.019442	0.193910
13.600000	0.019340	0.192893
13.700000	0.019239	0.191889
13.800000	0.019139	0.190898
13.900000	0.019041	0.189919
14.000000	0.018943	0.188952
14.100000	0.018847	0.187998
14.200000	0.018753	0.187056
14.300000	0.018659	0.186125
14.400000	0.018566	0.185205
14.500000	0.018475	0.184297
14.600000	0.018385	0.183400
14.700000	0.018296	0.182513
14.800000	0.018207	0.181637
14.900000	0.018120	0.180772
15.000000	0.018034	0.179916
