8000.00000 	 7000.00000 	 0.02200 	 138.14477 	 196.00000 	 268.81130 	 -615.84479 	1
8000.00000 	 8500.00000 	 0.02200 	 919.74206 	 196.00000 	 449.72141 	 161.77248 	1
8000.00000 	 10000.00000 	 0.02200 	 90.55145 	 196.00000 	 395.67247 	 -666.22906 	1
10000.00000 	 7000.00000 	 0.02200 	 887.91359 	 196.00000 	 228.96855 	 134.80057 	1
10000.00000 	 8500.00000 	 0.02200 	 356.56998 	 196.00000 	 249.31259 	 -396.99061 	1
10000.00000 	 10000.00000 	 0.02200 	 513.74449 	 196.00000 	 301.15084 	 -240.95654 	1
12000.00000 	 7000.00000 	 0.02200 	 490.88126 	 196.00000 	 226.11867 	 -262.16906 	1
12000.00000 	 8500.00000 	 0.02200 	 406.07566 	 196.00000 	 197.47559 	 -346.34452 	1
12000.00000 	 10000.00000 	 0.02200 	 249.26190 	 196.00000 	 212.38753 	 -503.48634 	1
8000.00000 	 7000.00000 	 0.02200 	 160.05282 	 196.00000 	 646.99291 	 -602.25673 	2
8000.00000 	 8500.00000 	 0.02200 	 -165.65652 	 196.00000 	 639.72103 	 -927.80610 	2
8000.00000 	 10000.00000 	 0.02200 	 -83.43839 	 196.00000 	 823.88986 	 -849.63968 	2
10000.00000 	 7000.00000 	 0.02200 	 237.55692 	 196.00000 	 460.44489 	 -520.64858 	2
10000.00000 	 8500.00000 	 0.02200 	 -35.32189 	 196.00000 	 564.27047 	 -795.81155 	2
10000.00000 	 10000.00000 	 0.02200 	 -2400.14636 	 196.00000 	 554.59097 	 -3160.42307 	2
12000.00000 	 7000.00000 	 0.02200 	 -1817.06179 	 196.00000 	 333.63343 	 -2572.47744 	2
12000.00000 	 8500.00000 	 0.02200 	 -22.40724 	 196.00000 	 528.39961 	 -782.10775 	2
12000.00000 	 10000.00000 	 0.02200 	 -1768.14732 	 196.00000 	 548.12083 	 -2528.28169 	2
8000.00000 	 7000.00000 	 0.02200 	 -1412.17190 	 196.00000 	 502.12606 	 -2171.29438 	3
8000.00000 	 8500.00000 	 0.02200 	 -3916.96084 	 196.00000 	 657.63070 	 -4679.50442 	3
8000.00000 	 10000.00000 	 0.02200 	 135.14878 	 196.00000 	 787.04056 	 -630.24183 	3
10000.00000 	 7000.00000 	 0.02200 	 -3769.44066 	 196.00000 	 460.06052 	 -4527.63771 	3
10000.00000 	 8500.00000 	 0.02200 	 -63.84864 	 196.00000 	 589.82022 	 -824.90039 	3
10000.00000 	 10000.00000 	 0.02200 	 93.94704 	 196.00000 	 694.77677 	 -669.41376 	3
12000.00000 	 7000.00000 	 0.02200 	 -1603.95073 	 196.00000 	 330.58375 	 -2359.29928 	3
12000.00000 	 8500.00000 	 0.02200 	 -2132.66185 	 196.00000 	 396.88306 	 -2889.46899 	3
12000.00000 	 10000.00000 	 0.02200 	 -1873.55193 	 196.00000 	 471.78738 	 -2632.00696 	3
