171.335   -43.003 1994 07 25 2.27   7.1 05 52 39.75
171.395   -43.078 1994 07 25 2.83  10.6 06 47 00.15
171.371   -42.975 1994 07 25 2.87   5.0 07 08 48.34
171.388   -43.046 1994 07 25 2.67   8.4 07 40 13.36
171.712   -43.265 1994 07 25 2.29   5.0 08 58 42.94
171.453   -43.102 1994 07 25 2.64   6.6 10 44 54.96
171.426   -42.997 1994 07 25 2.20   5.0 12 33 47.70
171.535   -43.118 1994 07 25 2.22  11.1 14 37 08.55
171.508   -43.207 1994 07 25 2.86   5.0 16 17 40.54
171.434   -43.021 1994 07 25 2.54   7.0 16 40 45.24
171.367   -42.991 1994 07 25 2.21   5.0 17 17 30.15
171.420   -42.977 1994 07 25 2.64   5.0 18 44 56.03
171.377   -43.079 1994 07 25 2.54   5.0 19 35 06.90
171.750   -43.313 1994 07 25 2.29   5.0 19 41 10.04
171.361   -43.006 1994 07 25 3.28   7.5 21 47 49.13
171.455   -43.238 1994 07 25 3.03   5.0 22 58 16.77
171.449   -43.026 1994 07 26 2.27   5.0 00 42 56.10
171.349   -42.955 1994 07 26 2.15   5.0 02 49 10.82
171.366   -42.913 1994 07 26 2.75   5.0 04 07 58.45
171.377   -43.035 1994 07 26 3.07   9.4 04 49 31.47
172.215   -42.928 1994 07 26 3.00  11.3 06 13 03.96
171.428   -43.017 1994 07 26 2.76   5.0 06 19 49.47
171.586   -43.491 1994 07 26 2.79   5.0 08 42 53.83
171.513   -43.428 1994 07 26 2.19  12.0 08 44 33.35
171.470   -43.145 1994 07 26 2.35   6.1 12 42 40.01
171.737   -43.281 1994 07 26 2.26   5.0 12 55 03.09
171.445   -43.139 1994 07 26 2.68   5.6 15 21 22.66
171.553   -43.259 1994 07 26 2.51   7.3 15 59 56.59
171.443   -43.027 1994 07 26 2.32   5.0 17 37 53.39
171.397   -43.074 1994 07 26 2.83   5.0 22 30 49.34
171.355   -43.040 1994 07 26 2.25   5.0 23 33 12.68
171.336   -43.038 1994 07 26 2.07   5.0 23 35 37.61
171.440   -43.100 1994 07 27 2.40   7.5 00 52 14.16
172.286   -42.976 1994 07 27 2.48  19.1 01 26 35.07
171.422   -43.058 1994 07 27 2.24   5.0 03 25 09.14
171.361   -42.974 1994 07 27 2.79   5.0 03 48 52.61
171.208   -43.036 1994 07 27 2.54   5.0 04 28 22.47
171.498   -42.953 1994 07 27 2.55   5.0 04 55 26.21
171.394   -42.953 1994 07 27 2.39   5.0 08 17 14.46
171.369   -43.045 1994 07 27 2.66   7.1 09 45 55.69
171.399   -43.077 1994 07 27 2.34   5.0 10 03 41.37
171.539   -43.091 1994 07 27 2.10  20.0 11 11 18.91
171.357   -42.990 1994 07 27 2.39   5.0 15 23 15.52
171.443   -43.073 1994 07 27 2.19   5.0 17 34 27.78
171.324   -43.035 1994 07 27 2.61   5.0 19 43 53.31
171.377   -42.952 1994 07 27 2.67   5.0 20 23 43.36
171.411   -42.899 1994 07 27 3.30   5.0 20 41 43.11
171.322   -42.984 1994 07 27 2.04   5.0 21 08 03.70
171.441   -43.130 1994 07 27 2.55   8.0 21 16 29.29
171.359   -42.970 1994 07 27 2.29   5.0 21 40 09.03
171.500   -43.135 1994 07 27 2.32  17.9 22 22 59.31
171.379   -43.028 1994 07 27 2.46   5.0 22 36 19.42
171.393   -43.022 1994 07 27 2.83  11.4 23 36 40.52
171.425   -43.215 1994 07 28 2.41   5.0 02 04 10.37
171.396   -43.068 1994 07 28 3.10   8.8 02 05 12.30
171.317   -42.987 1994 07 28 2.11   5.0 02 31 39.83
171.466   -43.135 1994 07 28 2.48   7.3 03 06 59.73
171.036   -43.443 1994 07 28 2.96   5.0 04 37 29.85
171.456   -43.150 1994 07 28 2.64   6.0 05 08 19.13
174.305   -42.513 1994 07 28 2.99  24.9 06 00 47.60
171.466   -43.211 1994 07 28 2.60   8.6 07 28 48.05
171.439   -43.173 1994 07 28 2.80   7.3 07 45 48.56
171.378   -43.091 1994 07 28 2.41   5.0 08 22 22.40
171.462   -42.992 1994 07 28 2.65   9.2 13 24 14.62
171.122   -43.241 1994 07 28 4.06   5.0 17 41 57.20
171.009   -43.167 1994 07 28 2.23   5.0 17 49 44.60
171.095   -43.212 1994 07 28 2.21   5.0 17 55 31.20
171.452   -43.213 1994 07 28 2.88   5.0 18 48 30.74
171.477   -43.210 1994 07 28 4.33   6.9 18 55 44.97
171.099   -43.222 1994 07 28 3.45   5.0 20 39 58.09
171.422   -43.074 1994 07 28 2.52   7.4 22 10 41.26
171.507   -43.198 1994 07 28 2.62   8.3 22 26 04.95
171.360   -43.060 1994 07 29 2.31   5.0 00 56 17.15
171.472   -43.118 1994 07 29 2.78   9.8 00 57 39.63
171.437   -43.099 1994 07 29 3.36   9.7 03 36 38.00
171.333   -42.967 1994 07 29 2.13   5.0 04 06 01.49
171.442   -43.154 1994 07 29 3.17   6.7 05 20 39.41
171.503   -43.090 1994 07 29 3.18   9.3 05 35 58.47
171.419   -43.008 1994 07 29 2.85   7.5 06 18 07.11
171.342   -42.971 1994 07 29 2.93   5.0 06 54 55.84
171.444   -43.020 1994 07 29 2.22   5.0 07 30 17.05
171.521   -43.242 1994 07 29 2.62   7.5 07 56 23.84
171.418   -43.078 1994 07 29 2.69   8.3 08 15 31.47
171.366   -43.023 1994 07 29 2.27  10.5 08 15 53.67
171.441   -43.117 1994 07 29 2.56   8.8 08 52 58.89
171.360   -43.401 1994 07 29 2.28   5.0 09 15 43.28
171.470   -43.095 1994 07 29 2.44   7.1 10 25 44.06
171.496   -43.210 1994 07 29 3.23   5.0 11 07 42.53
171.422   -42.890 1994 07 29 2.57   4.4 13 14 42.92
171.506   -43.166 1994 07 29 3.49   5.0 15 44 47.06
171.515   -43.210 1994 07 29 2.79   5.0 17 11 11.17
171.507   -43.196 1994 07 29 2.40   5.0 17 30 35.62
171.454   -43.138 1994 07 30 3.14   5.0 00 55 10.32
171.120   -43.235 1994 07 30 2.86   5.0 05 22 53.13
171.711   -43.221 1994 07 30 2.29   5.0 06 35 44.24
171.368   -43.116 1994 07 30 2.04   5.0 08 46 02.27
172.761   -42.167 1994 07 30 2.22  12.0 08 56 49.93
171.405   -42.966 1994 07 30 2.80   7.8 12 02 13.64
171.119   -43.238 1994 07 30 4.72   8.1 12 06 55.06
171.450   -42.985 1994 07 30 2.69   5.0 12 12 57.05
171.115   -43.237 1994 07 30 2.81   5.0 12 15 35.06
171.098   -43.207 1994 07 30 3.42   5.0 12 22 44.37
171.107   -43.228 1994 07 30 2.31   5.0 13 31 10.30
171.104   -43.230 1994 07 30 2.20   5.0 13 43 48.01
171.422   -43.133 1994 07 30 2.68   8.8 14 03 42.48
171.393   -42.969 1994 07 30 2.57   5.0 14 26 19.87
171.688   -43.259 1994 07 30 2.02   5.0 15 01 29.21
171.100   -43.216 1994 07 30 2.21   5.0 15 04 16.07
171.103   -43.234 1994 07 30 2.66   5.0 15 14 04.93
171.457   -42.955 1994 07 30 2.15   8.1 15 39 21.98
171.097   -43.227 1994 07 30 2.61   5.0 17 51 18.46
171.100   -43.217 1994 07 30 2.42   5.0 19 28 33.25
171.137   -43.264 1994 07 30 2.77   5.0 20 08 10.76
171.400   -43.090 1994 07 30 2.71  12.0 20 43 51.05
171.123   -43.225 1994 07 30 2.96   5.0 21 37 10.69
171.431   -43.017 1994 07 30 2.25   5.0 23 25 58.30
171.425   -43.096 1994 07 30 2.13   5.0 23 59 38.57
171.100   -43.208 1994 07 31 3.09   5.0 00 08 25.83
171.407   -43.088 1994 07 31 2.14  10.6 01 26 15.98
171.413   -43.201 1994 07 31 2.26   5.0 01 31 47.20
171.463   -43.076 1994 07 31 2.81   8.4 01 48 29.99
171.101   -43.211 1994 07 31 2.43   5.0 02 11 05.31
171.114   -43.217 1994 07 31 2.33   5.0 03 31 44.18
171.440   -43.032 1994 07 31 2.20   5.0 06 48 05.20
171.040   -43.466 1994 07 31 2.55   5.0 07 43 07.63
171.123   -43.235 1994 07 31 3.55   5.0 09 44 33.60
171.401   -43.104 1994 07 31 3.56   9.0 11 16 20.13
171.158   -43.270 1994 07 31 2.10   5.0 13 31 11.94
171.094   -43.224 1994 07 31 2.50   5.0 13 46 05.47
171.099   -43.225 1994 07 31 2.74   5.0 13 50 18.63
170.928   -43.287 1994 07 31 2.65   5.0 15 14 34.64
171.174   -43.290 1994 07 31 2.21   5.0 15 17 26.04
170.953   -43.310 1994 07 31 2.29   5.0 15 19 40.33
171.482   -43.119 1994 07 31 2.14   5.0 15 20 11.39
171.517   -43.206 1994 07 31 2.06   5.0 16 06 39.62
171.120   -43.228 1994 07 31 2.75   5.0 16 25 01.99
171.416   -43.030 1994 07 31 2.51   5.0 16 32 32.05
171.329   -42.969 1994 07 31 2.06   5.0 16 43 22.99
171.465   -43.119 1994 07 31 2.37   9.6 18 55 45.87
171.322   -43.060 1994 07 31 2.18   5.0 20 38 17.39
171.423   -42.898 1994 07 31 2.82   5.0 21 41 57.42
171.424   -42.897 1994 07 31 2.63   5.0 21 42 30.40
171.477   -43.196 1994 07 31 2.36   5.0 22 43 17.77
171.109   -43.218 1994 07 31 2.94   5.0 23 48 16.26
171.216   -43.336 1994 07 31 2.25   5.0 23 56 50.08
171.101   -43.221 1994 08 01 2.97   5.0 00 40 08.95
171.360   -42.918 1994 08 01 2.84   5.0 01 02 01.60
171.133   -43.258 1994 08 01 2.23   5.0 01 25 39.52
171.365   -42.975 1994 08 01 2.20   5.0 01 30 08.40
171.106   -43.215 1994 08 01 2.87   5.0 01 32 34.52
171.476   -43.189 1994 08 01 2.40   5.0 01 40 34.03
171.393   -43.037 1994 08 01 2.23  12.0 01 54 10.60
171.372   -43.033 1994 08 01 2.48   5.0 02 19 32.96
171.380   -42.986 1994 08 01 2.47   5.9 03 23 04.32
171.431   -43.152 1994 08 01 2.46   8.0 03 36 44.41
171.415   -43.040 1994 08 01 2.27   7.1 04 03 42.17
171.394   -43.069 1994 08 01 2.60   5.0 04 50 43.12
171.372   -43.075 1994 08 01 2.10   5.0 06 00 39.90
171.408   -43.070 1994 08 01 2.20   5.0 06 06 09.58
171.427   -43.089 1994 08 01 2.62   5.0 06 56 01.24
171.364   -43.070 1994 08 01 2.21   5.0 07 26 21.46
171.403   -43.084 1994 08 01 2.37   5.0 10 03 10.72
171.505   -43.214 1994 08 01 2.24   8.1 18 24 11.67
171.350   -42.904 1994 08 01 3.52   0.0 20 53 52.76
171.431   -43.112 1994 08 01 3.06   7.8 21 28 02.01
171.101   -43.218 1994 08 01 2.62   5.0 21 41 57.42
171.413   -43.079 1994 08 01 2.08   5.3 21 51 14.36
171.448   -43.126 1994 08 01 2.58   5.5 21 52 28.46
171.111   -43.223 1994 08 01 2.06   5.0 23 56 44.31
171.121   -43.214 1994 08 02 2.91   5.0 00 30 15.99
171.340   -42.964 1994 08 02 2.09   5.0 03 14 57.58
171.674   -43.291 1994 08 02 2.28   5.0 03 31 38.04
170.934   -43.284 1994 08 02 2.88   5.0 03 57 18.59
171.103   -43.221 1994 08 02 2.36   5.0 05 17 06.24
171.471   -42.912 1994 08 02 2.71   5.0 05 36 33.30
171.691   -43.245 1994 08 02 2.42   5.0 05 53 23.61
171.419   -43.430 1994 08 02 2.11   5.0 07 51 57.30
171.580   -43.243 1994 08 02 2.83   5.0 08 10 02.49
171.409   -43.070 1994 08 02 2.65   5.0 08 16 32.67
171.463   -43.214 1994 08 02 2.35   5.0 08 23 11.92
171.460   -43.219 1994 08 02 3.04   5.0 08 55 48.67
171.344   -42.968 1994 08 02 2.48   5.0 09 17 35.44
171.522   -43.183 1994 08 02 2.19   6.9 12 13 12.94
171.429   -43.396 1994 08 02 2.44   5.0 16 54 17.65
171.384   -42.988 1994 08 02 2.85   5.0 18 33 04.22
171.361   -43.049 1994 08 02 2.30   5.0 18 39 09.55
171.590   -43.215 1994 08 02 2.19   5.0 18 55 25.58
171.452   -42.948 1994 08 02 2.41   5.0 19 12 47.24
171.428   -42.970 1994 08 03 2.39  12.0 00 31 31.78
171.122   -43.216 1994 08 03 3.20   5.0 01 02 02.40
171.480   -43.138 1994 08 03 2.44  10.4 02 34 28.53
171.263   -43.357 1994 08 03 2.03   5.0 04 00 14.50
171.123   -43.235 1994 08 03 3.12   5.0 04 17 00.84
171.407   -43.066 1994 08 03 2.04   5.0 04 17 42.92
172.348   -42.355 1994 08 03 2.14  22.4 06 04 19.48
171.337   -42.978 1994 08 03 2.85   6.0 06 49 55.04
171.361   -43.039 1994 08 03 2.41   5.0 07 33 50.80
171.117   -43.227 1994 08 03 2.69   5.0 07 34 30.79
171.110   -43.235 1994 08 03 2.43   5.0 07 42 31.22
171.120   -43.215 1994 08 03 2.29   5.0 08 07 45.05
171.422   -43.106 1994 08 03 2.58   7.8 09 23 44.52
171.470   -43.103 1994 08 03 2.26   5.0 11 56 02.81
171.105   -43.215 1994 08 03 3.16   5.0 13 07 51.20
171.343   -42.953 1994 08 03 2.43   5.0 13 46 29.05
171.437   -42.961 1994 08 03 2.15   5.0 15 16 35.12
171.434   -42.983 1994 08 03 2.31   5.5 18 27 39.79
171.089   -43.199 1994 08 03 3.99   4.3 19 12 16.45
171.694   -43.360 1994 08 03 2.11   5.0 19 41 01.45
171.446   -43.214 1994 08 03 2.31   5.0 19 50 33.35
171.315   -43.398 1994 08 03 2.01   5.0 21 14 50.25
171.354   -43.009 1994 08 03 2.61   8.4 21 42 56.00
171.489   -43.161 1994 08 03 2.86   9.0 22 53 39.35
171.451   -43.028 1994 08 03 2.22   6.4 23 55 47.89
171.404   -43.063 1994 08 04 2.21   5.0 00 25 53.96
171.458   -43.143 1994 08 04 2.15   5.0 03 28 42.07
171.363   -43.007 1994 08 04 2.10   5.0 04 19 51.32
171.473   -43.158 1994 08 04 3.18   6.7 04 55 47.40
171.466   -43.067 1994 08 04 2.72   8.8 05 02 01.80
171.247   -43.138 1994 08 04 2.27   9.6 05 19 45.83
171.420   -43.212 1994 08 04 2.38   5.0 06 31 35.37
171.620   -42.874 1994 08 04 2.24   4.4 08 01 44.76
171.079   -43.187 1994 08 04 2.68   5.0 15 39 30.22
171.156   -43.245 1994 08 04 2.53   5.0 18 08 32.05
171.382   -42.950 1994 08 04 2.63   5.0 19 27 37.87
171.466   -43.116 1994 08 04 3.92   5.0 23 24 26.10
171.446   -42.979 1994 08 04 3.65   5.0 23 25 08.15
171.470   -43.139 1994 08 05 2.58   6.4 01 56 25.40
171.393   -42.956 1994 08 05 2.85   5.1 02 00 30.56
171.084   -43.196 1994 08 05 2.02   5.0 03 07 54.48
171.422   -43.080 1994 08 05 2.70   5.0 05 23 15.81
171.401   -43.082 1994 08 05 2.71   5.0 06 05 12.68
171.426   -42.962 1994 08 05 2.08   5.0 06 15 00.75
171.520   -43.186 1994 08 05 2.28   5.0 07 03 06.85
171.463   -43.158 1994 08 05 2.26   7.0 12 16 50.41
172.761   -42.318 1994 08 05 2.56  17.1 14 15 38.45
171.473   -43.121 1994 08 05 3.06  10.8 14 21 21.56
172.883   -42.961 1994 08 05 3.28  26.4 15 27 05.23
171.459   -43.163 1994 08 05 2.49   6.1 15 49 24.01
171.379   -43.036 1994 08 05 2.27   5.0 18 59 33.84
171.486   -43.149 1994 08 05 2.38   6.5 20 39 53.73
171.397   -42.923 1994 08 05 3.74   5.0 21 35 27.47
171.384   -43.054 1994 08 05 2.93   8.2 21 49 27.03
171.335   -43.013 1994 08 05 3.03   5.5 22 06 17.32
171.483   -43.178 1994 08 05 2.01   5.0 22 14 29.62
171.361   -43.036 1994 08 05 2.81   5.0 22 24 51.98
171.701   -43.217 1994 08 05 2.09   5.0 23 02 16.65
171.497   -43.166 1994 08 05 2.25   5.0 23 28 04.45
171.405   -43.042 1994 08 05 2.01   5.0 23 39 18.86
171.452   -42.948 1994 08 06 2.38   5.0 00 14 59.38
171.069   -43.203 1994 08 06 2.13   5.0 01 23 11.69
171.463   -42.991 1994 08 06 2.79   5.0 02 25 05.91
174.198   -42.241 1994 08 06 2.87  21.1 02 28 20.82
171.341   -42.865 1994 08 06 2.69   5.0 02 42 21.45
171.337   -43.024 1994 08 06 2.30   5.0 03 30 02.18
171.369   -42.990 1994 08 06 3.03   6.9 04 01 14.51
171.710   -43.208 1994 08 06 2.15   5.0 04 50 03.87
171.357   -42.993 1994 08 06 2.93   5.0 05 36 53.84
171.437   -43.107 1994 08 06 2.15   5.0 05 48 02.12
171.092   -43.196 1994 08 06 2.28   5.0 05 54 44.04
171.071   -43.199 1994 08 06 2.36   5.0 07 35 37.75
174.138   -42.220 1994 08 06 2.69  20.3 07 40 42.37
171.402   -43.191 1994 08 06 2.29  12.0 08 05 45.19
171.388   -43.103 1994 08 06 2.67   5.0 08 53 25.38
171.090   -43.210 1994 08 06 2.93   5.0 09 00 11.27
172.764   -42.322 1994 08 06 2.12  16.6 09 26 30.35
171.483   -43.301 1994 08 06 2.52   5.0 10 27 08.73
171.367   -42.953 1994 08 06 2.28  12.0 11 13 37.90
171.384   -43.061 1994 08 06 2.09   5.0 14 17 16.74
171.421   -43.116 1994 08 06 2.41   5.0 14 50 20.69
171.484   -43.128 1994 08 06 2.25  12.0 16 38 12.98
171.420   -42.979 1994 08 06 2.33  12.0 18 25 10.64
171.381   -43.085 1994 08 06 2.31  12.0 18 58 24.19
173.555   -44.662 1994 08 06 3.67   5.0 19 04 53.46
171.420   -43.127 1994 08 06 2.76  16.5 20 13 27.62
171.430   -42.982 1994 08 06 2.62   5.0 20 24 52.61
171.383   -43.009 1994 08 06 2.29   5.0 20 35 01.62
171.422   -43.110 1994 08 06 2.99   5.0 21 05 30.87
171.370   -42.995 1994 08 06 2.87   5.0 22 21 22.48
171.099   -43.208 1994 08 07 3.07   5.0 00 16 51.78
171.080   -43.199 1994 08 07 2.04   5.0 00 19 23.44
171.076   -43.193 1994 08 07 2.57   5.0 00 22 11.78
171.095   -43.208 1994 08 07 2.71   5.0 00 25 07.71
171.108   -43.203 1994 08 07 3.28   5.0 02 20 31.01
171.100   -43.207 1994 08 07 3.62   5.0 03 15 48.71
171.068   -43.221 1994 08 07 2.56   5.0 06 21 50.44
171.391   -43.001 1994 08 07 2.23   5.0 06 24 14.41
171.413   -43.214 1994 08 07 2.32   5.0 06 49 05.60
173.953   -42.103 1994 08 07 3.50  25.7 08 10 04.64
173.958   -42.078 1994 08 07 2.38  25.3 08 12 04.66
171.401   -43.080 1994 08 07 2.35   5.0 08 38 44.52
171.455   -43.221 1994 08 07 2.75   5.0 08 51 19.82
171.393   -43.061 1994 08 07 3.34   5.0 12 30 04.43
171.096   -43.210 1994 08 07 3.10   5.0 15 05 44.29
171.454   -43.222 1994 08 07 3.09   5.0 15 36 12.83
171.505   -43.247 1994 08 07 2.21   5.0 20 23 11.19
171.394   -43.101 1994 08 07 2.48   5.0 20 49 57.01
171.397   -42.991 1994 08 07 2.37   5.0 22 30 35.72
171.421   -43.087 1994 08 08 2.80   5.0 03 00 50.56
171.355   -43.035 1994 08 08 2.39  12.2 06 51 51.06
174.200   -42.237 1994 08 08 2.79  22.6 07 06 14.60
171.072   -43.198 1994 08 08 2.39   5.0 10 09 51.01
171.290   -42.827 1994 08 08 4.10  21.7 10 40 30.81
173.328   -42.147 1994 08 08 2.45  33.0 12 49 45.92
171.405   -43.026 1994 08 08 2.31   5.0 14 06 35.39
171.068   -43.200 1994 08 08 2.47   5.0 15 15 22.64
171.006   -43.225 1994 08 08 2.39  12.0 18 56 39.93
171.196   -43.056 1994 08 08 2.81   5.0 22 02 50.23
171.082   -43.197 1994 08 09 2.50   5.0 03 16 16.97
171.460   -43.124 1994 08 09 3.00   5.0 03 51 56.85
171.428   -43.057 1994 08 09 2.52   5.0 04 36 40.16
171.075   -43.203 1994 08 09 2.18   5.0 05 19 26.85
171.412   -43.096 1994 08 09 2.45   5.0 06 25 41.32
174.137   -42.252 1994 08 09 2.82  21.3 07 02 12.75
171.378   -43.013 1994 08 09 2.86   5.0 09 28 40.47
171.389   -43.074 1994 08 09 2.53   5.0 10 22 11.74
171.491   -43.156 1994 08 09 2.47   5.0 12 56 14.41
171.466   -43.133 1994 08 09 2.07   5.0 14 32 25.42
171.459   -43.125 1994 08 09 2.38   5.0 22 07 25.52
171.039   -43.209 1994 08 09 2.02  12.0 22 35 27.04
171.369   -42.933 1994 08 09 2.23   5.0 23 28 25.04
171.034   -43.211 1994 08 10 2.46  12.0 02 30 41.31
171.457   -43.166 1994 08 10 2.14   5.0 03 01 37.55
171.432   -43.058 1994 08 10 2.31   5.0 04 37 32.32
171.087   -43.208 1994 08 10 2.45   5.0 10 00 55.31
171.509   -43.258 1994 08 10 2.85  10.7 13 17 41.98
171.360   -42.988 1994 08 10 2.01   5.0 13 33 40.49
171.393   -43.074 1994 08 10 2.07   5.0 13 34 24.24
171.088   -43.197 1994 08 10 2.80   5.0 14 01 49.48
171.395   -42.949 1994 08 10 2.66   5.0 15 48 11.29
171.077   -43.199 1994 08 10 3.07   5.0 16 03 56.01
171.414   -42.961 1994 08 10 2.29   5.0 17 23 38.39
171.370   -42.938 1994 08 10 2.17   5.0 17 59 17.74
171.382   -43.048 1994 08 10 2.20   5.0 23 32 14.83
171.395   -43.102 1994 08 10 2.13   5.0 23 40 37.72
171.493   -43.204 1994 08 11 2.12   5.0 00 30 13.33
171.382   -42.950 1994 08 11 2.11   5.0 01 48 37.06
171.458   -43.096 1994 08 11 2.34   5.0 01 51 46.42
171.347   -43.008 1994 08 11 3.24   5.0 05 00 30.90
171.368   -42.965 1994 08 11 3.00   5.0 05 25 56.20
171.403   -42.942 1994 08 11 2.46   5.0 07 42 24.94
171.433   -43.078 1994 08 11 2.40   5.0 08 41 27.47
172.897   -42.422 1994 08 11 2.59  17.2 11 46 07.72
171.410   -43.056 1994 08 11 2.82   5.0 11 52 01.62
171.405   -43.009 1994 08 11 2.13   5.0 13 02 50.68
171.423   -43.104 1994 08 11 2.06   5.0 13 21 52.94
171.431   -42.983 1994 08 11 2.12   5.0 14 09 42.88
171.420   -42.904 1994 08 11 3.74   5.0 14 33 51.98
171.067   -43.209 1994 08 11 2.32   5.0 14 55 01.55
171.398   -42.850 1994 08 11 2.84  12.0 17 40 25.23
173.757   -42.527 1994 08 11 2.46  12.0 18 05 28.59
171.387   -43.096 1994 08 11 2.42   5.0 22 18 53.22
171.078   -43.191 1994 08 11 2.17   5.0 23 00 00.65
171.401   -43.014 1994 08 11 2.42   5.0 23 23 39.28
170.027   -44.854 1994 08 12 2.35   5.0 01 50 37.95
171.477   -43.139 1994 08 12 2.67   5.0 04 28 23.68
171.399   -43.072 1994 08 12 2.00   5.0 08 04 54.01
171.508   -43.183 1994 08 12 2.11   5.0 14 02 55.01
171.415   -43.114 1994 08 12 2.40  12.0 14 39 55.29
171.073   -43.184 1994 08 12 2.38   5.0 15 45 05.44
171.459   -43.120 1994 08 12 2.74   5.0 17 46 33.98
171.379   -42.996 1994 08 12 2.40   5.0 19 49 51.81
171.390   -42.973 1994 08 12 2.96   5.0 19 50 01.26
171.421   -43.097 1994 08 12 3.49   5.0 22 42 51.56
171.390   -43.100 1994 08 12 2.95   5.0 23 51 03.10
171.406   -43.089 1994 08 13 2.85   5.0 01 22 21.39
171.449   -43.125 1994 08 13 2.53   5.0 04 37 36.71
171.421   -43.125 1994 08 13 2.35   5.0 05 43 44.29
172.774   -42.218 1994 08 13 2.56  33.0 13 03 43.68
171.384   -43.017 1994 08 13 2.73   5.0 16 43 00.26
171.369   -42.922 1994 08 13 2.80   5.0 18 05 52.34
171.433   -42.969 1994 08 13 2.11   5.0 18 30 00.11
171.404   -43.011 1994 08 14 2.35   5.0 05 48 12.62
171.419   -43.052 1994 08 14 2.43  12.0 06 55 33.30
171.354   -43.028 1994 08 14 2.36   5.0 17 26 03.15
171.517   -43.193 1994 08 14 2.67   5.0 19 41 14.59
171.489   -43.167 1994 08 14 2.67   5.0 22 26 14.29
171.488   -43.162 1994 08 14 2.41   5.0 22 35 20.16
171.466   -43.108 1994 08 15 2.91   5.0 01 21 10.66
171.509   -43.251 1994 08 15 5.21  12.0 05 02 05.42
171.515   -43.253 1994 08 15 2.67   5.0 05 05 24.80
171.483   -43.229 1994 08 15 2.06  12.0 05 06 06.53
171.526   -43.246 1994 08 15 2.28   5.0 05 11 25.33
171.514   -43.253 1994 08 15 2.49   5.0 05 33 31.78
171.513   -43.244 1994 08 15 2.60   5.0 05 40 54.97
171.525   -43.255 1994 08 15 3.46   5.0 05 59 23.65
171.516   -43.236 1994 08 15 2.90   5.0 07 18 43.35
171.525   -43.251 1994 08 15 2.79   5.0 09 28 55.19
171.521   -43.248 1994 08 15 2.14   5.0 10 34 50.85
171.385   -43.076 1994 08 15 3.01   5.0 12 57 17.22
171.526   -43.266 1994 08 15 3.00   5.0 13 43 43.98
171.483   -43.130 1994 08 15 2.72   5.0 15 39 09.41
171.515   -43.245 1994 08 15 2.34   5.0 15 41 47.70
171.514   -43.237 1994 08 15 2.36   5.0 16 40 43.34
171.524   -43.269 1994 08 15 2.32   5.0 16 45 52.73
171.520   -43.253 1994 08 15 2.70   5.0 17 06 13.24
171.527   -43.267 1994 08 15 3.83  12.3 17 10 07.74
171.368   -42.997 1994 08 15 2.69   5.0 17 21 19.88
171.406   -42.996 1994 08 15 2.05   5.0 17 37 50.51
171.527   -43.247 1994 08 15 2.33   5.0 19 15 14.73
171.418   -43.084 1994 08 15 2.18   5.0 19 29 24.93
171.342   -42.899 1994 08 15 2.80   5.0 20 35 25.39
173.373   -42.956 1994 08 15 3.22  12.0 20 38 35.81
171.401   -42.966 1994 08 15 2.13   5.0 23 23 30.80
171.521   -43.249 1994 08 16 2.43   5.0 00 02 32.79
171.390   -42.961 1994 08 16 2.02   5.0 01 51 26.28
171.369   -42.990 1994 08 16 2.33   5.0 01 53 17.67
171.515   -43.250 1994 08 16 4.06   5.0 02 30 09.29
171.392   -43.012 1994 08 16 3.10   5.0 02 45 40.65
171.520   -43.251 1994 08 16 2.48   5.0 02 51 15.86
171.517   -43.238 1994 08 16 2.28   5.0 05 01 03.62
171.523   -43.258 1994 08 16 2.74   5.0 06 53 24.62
171.388   -42.959 1994 08 16 2.58   5.0 09 30 34.38
171.445   -43.139 1994 08 16 2.14   5.0 09 56 20.54
171.521   -43.247 1994 08 16 2.31   5.0 10 44 56.32
172.808   -42.333 1994 08 16 2.46  12.0 12 22 03.32
171.425   -42.955 1994 08 16 2.85   5.0 12 38 21.05
171.517   -43.264 1994 08 16 2.95   5.0 12 41 33.80
171.433   -42.994 1994 08 16 2.81   5.0 12 58 28.48
171.382   -43.004 1994 08 16 2.24   5.0 13 33 37.45
171.079   -43.192 1994 08 16 3.69   5.0 15 37 55.36
173.073   -42.251 1994 08 16 2.33  33.0 18 27 52.96
171.525   -43.235 1994 08 16 3.44  14.1 20 25 26.41
171.366   -42.980 1994 08 16 2.87   5.0 21 16 39.52
171.473   -42.976 1994 08 16 2.38   5.0 22 35 53.51
171.463   -42.985 1994 08 17 2.31   5.0 00 32 33.42
171.448   -43.152 1994 08 17 2.30   5.0 01 15 50.73
171.351   -42.996 1994 08 17 3.12  12.0 01 22 25.16
171.339   -42.960 1994 08 17 2.02  12.0 04 58 58.05
172.011   -42.731 1994 08 17 2.50  34.8 05 49 31.39
171.395   -43.092 1994 08 17 3.08   5.0 06 26 55.61
171.513   -43.267 1994 08 17 4.42   5.0 07 31 23.67
171.525   -43.253 1994 08 17 2.45   5.0 08 08 12.66
171.514   -43.261 1994 08 17 3.83   5.0 09 01 52.57
171.523   -43.320 1994 08 17 2.20   5.0 09 03 31.33
171.520   -43.250 1994 08 17 2.43   5.0 09 42 59.14
171.550   -43.231 1994 08 17 2.52   5.0 12 10 15.49
171.369   -42.965 1994 08 17 2.55   5.0 12 16 03.10
