0.100000	0.013224	0.131821
0.200000	0.013141	0.130994
0.300000	0.013059	0.130179
0.400000	0.012978	0.129378
0.500000	0.012898	0.128590
0.600000	0.012820	0.127814
0.700000	0.012743	0.127050
0.800000	0.012667	0.126298
0.900000	0.012593	0.125557
1.000000	0.012519	0.124828
1.100000	0.012447	0.124110
1.200000	0.012376	0.123402
1.300000	0.012305	0.122705
1.400000	0.012236	0.122019
1.500000	0.012168	0.121342
1.600000	0.012101	0.120675
1.700000	0.012035	0.120018
1.800000	0.011969	0.119370
1.900000	0.011905	0.118731
2.000000	0.011842	0.118101
2.100000	0.011779	0.117480
2.200000	0.011717	0.116868
2.300000	0.011657	0.116264
2.400000	0.011597	0.115668
2.500000	0.011537	0.115081
2.600000	0.011479	0.114501
2.700000	0.011421	0.113929
2.800000	0.011365	0.113365
2.900000	0.011309	0.112808
3.000000	0.011253	0.112258
3.100000	0.011199	0.111716
3.200000	0.011145	0.111180
3.300000	0.011092	0.110651
3.400000	0.011039	0.110129
3.500000	0.010987	0.109614
3.600000	0.010936	0.109105
3.700000	0.010885	0.108602
3.800000	0.010835	0.108106
3.900000	0.010786	0.107616
4.000000	0.010737	0.107131
4.100000	0.010689	0.106653
4.200000	0.010642	0.106180
4.300000	0.010595	0.105713
4.400000	0.010548	0.105252
4.500000	0.010502	0.104796
4.600000	0.010457	0.104345
4.700000	0.010412	0.103900
4.800000	0.010368	0.103460
4.900000	0.010324	0.103025
5.000000	0.010281	0.102595
5.100000	0.010238	0.102170
5.200000	0.010196	0.101749
5.300000	0.010154	0.101333
5.400000	0.010113	0.100922
5.500000	0.010072	0.100516
5.600000	0.010031	0.100114
5.700000	0.009991	0.099716
5.800000	0.009952	0.099323
5.900000	0.009913	0.098934
6.000000	0.009874	0.098549
6.100000	0.009836	0.098169
6.200000	0.009798	0.097792
6.300000	0.009761	0.097420
6.400000	0.009724	0.097051
6.500000	0.009687	0.096686
6.600000	0.009651	0.096325
6.700000	0.009615	0.095968
6.800000	0.009579	0.095615
6.900000	0.009544	0.095265
7.000000	0.009509	0.094918
7.100000	0.009475	0.094575
7.200000	0.009441	0.094236
7.300000	0.009407	0.093900
7.400000	0.009373	0.093567
7.500000	0.009340	0.093238
7.600000	0.009307	0.092912
7.700000	0.009275	0.092589
7.800000	0.009243	0.092269
7.900000	0.009211	0.091953
8.000000	0.009180	0.091639
8.100000	0.009148	0.091329
8.200000	0.009117	0.091021
8.300000	0.009087	0.090717
8.400000	0.009057	0.090415
8.500000	0.009027	0.090116
8.600000	0.008997	0.089820
8.700000	0.008967	0.089526
8.800000	0.008938	0.089236
8.900000	0.008909	0.088948
9.000000	0.008880	0.088663
9.100000	0.008852	0.088380
9.200000	0.008824	0.088100
9.300000	0.008796	0.087822
9.400000	0.008768	0.087547
9.500000	0.008741	0.087274
9.600000	0.008714	0.087004
9.700000	0.008687	0.086736
9.800000	0.008660	0.086471
9.900000	0.008634	0.086208
10.000000	0.008608	0.085947
10.100000	0.008582	0.085689
10.200000	0.008556	0.085432
10.300000	0.008531	0.085178
10.400000	0.008505	0.084926
10.500000	0.008480	0.084677
10.600000	0.008455	0.084429
10.700000	0.008431	0.084184
10.800000	0.008406	0.083940
10.900000	0.008382	0.083699
11.000000	0.008358	0.083459
11.100000	0.008334	0.083222
11.200000	0.008310	0.082987
11.300000	0.008287	0.082753
11.400000	0.008264	0.082522
11.500000	0.008241	0.082292
11.600000	0.008218	0.082064
11.700000	0.008195	0.081838
11.800000	0.008173	0.081614
11.900000	0.008150	0.081392
12.000000	0.008128	0.081171
12.100000	0.008106	0.080952
12.200000	0.008084	0.080735
12.300000	0.008063	0.080520
12.400000	0.008041	0.080306
12.500000	0.008020	0.080094
12.600000	0.007999	0.079884
12.700000	0.007978	0.079675
12.800000	0.007957	0.079468
12.900000	0.007937	0.079263
13.000000	0.007916	0.079059
13.100000	0.007896	0.078856
13.200000	0.007876	0.078656
13.300000	0.007856	0.078456
13.400000	0.007836	0.078259
13.500000	0.007816	0.078062
13.600000	0.007796	0.077867
13.700000	0.007777	0.077674
13.800000	0.007758	0.077482
13.900000	0.007739	0.077292
14.000000	0.007720	0.077102
14.100000	0.007701	0.076915
14.200000	0.007682	0.076728
14.300000	0.007664	0.076543
14.400000	0.007645	0.076360
14.500000	0.007627	0.076177
14.600000	0.007609	0.075996
14.700000	0.007591	0.075816
14.800000	0.007573	0.075638
14.900000	0.007555	0.075461
15.000000	0.007537	0.075285
15.100000	0.007520	0.075110
15.200000	0.007502	0.074937
15.300000	0.007485	0.074764
15.400000	0.007468	0.074593
15.500000	0.007451	0.074423
15.600000	0.007434	0.074255
15.700000	0.007417	0.074087
15.800000	0.007400	0.073921
15.900000	0.007384	0.073755
16.000000	0.007367	0.073591
16.100000	0.007351	0.073428
16.200000	0.007335	0.073266
16.300000	0.007319	0.073106
16.400000	0.007303	0.072946
16.500000	0.007287	0.072787
16.600000	0.007271	0.072630
16.700000	0.007255	0.072473
16.800000	0.007240	0.072317
16.900000	0.007224	0.072163
17.000000	0.007209	0.072009
17.100000	0.007193	0.071857
17.200000	0.007178	0.071706
17.300000	0.007163	0.071555
17.400000	0.007148	0.071405
17.500000	0.007133	0.071257
17.600000	0.007118	0.071109
17.700000	0.007104	0.070963
17.800000	0.007089	0.070817
17.900000	0.007074	0.070672
18.000000	0.007060	0.070528
18.100000	0.007046	0.070385
18.200000	0.007031	0.070243
18.300000	0.007017	0.070102
18.400000	0.007003	0.069962
18.500000	0.006989	0.069822
18.600000	0.006975	0.069684
18.700000	0.006961	0.069546
18.800000	0.006948	0.069409
18.900000	0.006934	0.069273
19.000000	0.006921	0.069138
19.100000	0.006907	0.069004
19.200000	0.006894	0.068870
19.300000	0.006880	0.068738
19.400000	0.006867	0.068606
19.500000	0.006854	0.068475
19.600000	0.006841	0.068344
19.700000	0.006828	0.068215
19.800000	0.006815	0.068086
19.900000	0.006802	0.067958
20.000000	0.006789	0.067831
20.100000	0.006777	0.067704
20.200000	0.006764	0.067579
20.300000	0.006752	0.067454
20.400000	0.006739	0.067329
20.500000	0.006727	0.067206
20.600000	0.006714	0.067083
20.700000	0.006702	0.066961
20.800000	0.006690	0.066840
20.900000	0.006678	0.066719
21.000000	0.006666	0.066599
21.100000	0.006654	0.066480
21.200000	0.006642	0.066361
21.300000	0.006630	0.066243
21.400000	0.006618	0.066126
21.500000	0.006607	0.066009
21.600000	0.006595	0.065893
21.700000	0.006584	0.065778
21.800000	0.006572	0.065663
21.900000	0.006561	0.065549
22.000000	0.006549	0.065436
22.100000	0.006538	0.065323
22.200000	0.006527	0.065211
22.300000	0.006516	0.065099
22.400000	0.006504	0.064988
22.500000	0.006493	0.064878
22.600000	0.006482	0.064768
22.700000	0.006471	0.064659
22.800000	0.006461	0.064551
22.900000	0.006450	0.064443
23.000000	0.006439	0.064336
23.100000	0.006428	0.064229
23.200000	0.006418	0.064123
23.300000	0.006407	0.064017
23.400000	0.006396	0.063912
23.500000	0.006386	0.063808
23.600000	0.006376	0.063704
23.700000	0.006365	0.063600
23.800000	0.006355	0.063498
23.900000	0.006345	0.063395
24.000000	0.006334	0.063294
24.100000	0.006324	0.063192
24.200000	0.006314	0.063092
24.300000	0.006304	0.062992
24.400000	0.006294	0.062892
24.500000	0.006284	0.062793
24.600000	0.006274	0.062694
24.700000	0.006265	0.062596
24.800000	0.006255	0.062499
24.900000	0.006245	0.062402
25.000000	0.006235	0.062305
25.100000	0.006226	0.062209
25.200000	0.006216	0.062113
25.300000	0.006207	0.062018
25.400000	0.006197	0.061924
25.500000	0.006188	0.061829
25.600000	0.006178	0.061736
25.700000	0.006169	0.061642
25.800000	0.006160	0.061550
25.900000	0.006150	0.061457
26.000000	0.006141	0.061366
26.100000	0.006132	0.061274
26.200000	0.006123	0.061183
26.300000	0.006114	0.061093
26.400000	0.006105	0.061003
26.500000	0.006096	0.060913
26.600000	0.006087	0.060824
26.700000	0.006078	0.060735
26.800000	0.006069	0.060647
26.900000	0.006060	0.060559
27.000000	0.006052	0.060472
27.100000	0.006043	0.060385
27.200000	0.006034	0.060298
27.300000	0.006026	0.060212
27.400000	0.006017	0.060126
27.500000	0.006008	0.060041
27.600000	0.006000	0.059956
27.700000	0.005991	0.059872
27.800000	0.005983	0.059787
27.900000	0.005975	0.059704
28.000000	0.005966	0.059620
28.100000	0.005958	0.059537
28.200000	0.005950	0.059455
28.300000	0.005941	0.059373
28.400000	0.005933	0.059291
28.500000	0.005925	0.059209
28.600000	0.005917	0.059128
28.700000	0.005909	0.059048
28.800000	0.005901	0.058967
28.900000	0.005893	0.058888
29.000000	0.005885	0.058808
29.100000	0.005877	0.058729
29.200000	0.005869	0.058650
29.300000	0.005861	0.058572
29.400000	0.005853	0.058493
29.500000	0.005845	0.058416
29.600000	0.005838	0.058338
29.700000	0.005830	0.058261
29.800000	0.005822	0.058185
29.900000	0.005815	0.058108
30.000000	0.005807	0.058032
30.100000	0.005799	0.057957
30.200000	0.005792	0.057881
30.300000	0.005784	0.057806
30.400000	0.005777	0.057732
30.500000	0.005769	0.057657
30.600000	0.005762	0.057583
30.700000	0.005755	0.057510
30.800000	0.005747	0.057436
30.900000	0.005740	0.057363
31.000000	0.005733	0.057291
