8000.00000 	 7000.00000 	 0.02200 	 187.06307 	 196.00000 	 615.81614 	 -574.56060 	1
8000.00000 	 8500.00000 	 0.02200 	 803.39195 	 196.00000 	 708.43614 	 39.73064 	1
8000.00000 	 10000.00000 	 0.02200 	 -902.96578 	 196.00000 	 747.09350 	 -1667.47755 	1
10000.00000 	 7000.00000 	 0.02200 	 -687.76319 	 196.00000 	 456.56177 	 -1445.88327 	1
10000.00000 	 8500.00000 	 0.02200 	 -50.24008 	 196.00000 	 623.98350 	 -812.04343 	1
10000.00000 	 10000.00000 	 0.02200 	 65.78208 	 196.00000 	 631.47637 	 -696.18612 	1
12000.00000 	 7000.00000 	 0.02200 	 -552.90815 	 196.00000 	 383.28987 	 -1309.41624 	1
12000.00000 	 8500.00000 	 0.02200 	 -374.33757 	 196.00000 	 442.52431 	 -1132.14882 	1
12000.00000 	 10000.00000 	 0.02200 	 338.92418 	 196.00000 	 556.28841 	 -421.38988 	1
8000.00000 	 7000.00000 	 0.02200 	 -270.50630 	 196.00000 	 186.27575 	 -1022.68008 	2
8000.00000 	 8500.00000 	 0.02200 	 182.30852 	 196.00000 	 410.93392 	 -574.80774 	2
8000.00000 	 10000.00000 	 0.02200 	 866.88541 	 196.00000 	 416.77593 	 109.64063 	2
10000.00000 	 7000.00000 	 0.02200 	 701.02566 	 196.00000 	 182.07752 	 -51.05575 	2
10000.00000 	 8500.00000 	 0.02200 	 607.21870 	 196.00000 	 180.30073 	 -144.82363 	2
10000.00000 	 10000.00000 	 0.02200 	 347.66771 	 196.00000 	 241.00181 	 -405.71005 	2
12000.00000 	 7000.00000 	 0.02200 	 659.47109 	 196.00000 	 122.32720 	 -91.29582 	2
12000.00000 	 8500.00000 	 0.02200 	 739.29090 	 196.00000 	 217.09276 	 -13.56085 	2
12000.00000 	 10000.00000 	 0.02200 	 861.27217 	 196.00000 	 288.52533 	 106.84890 	2
8000.00000 	 7000.00000 	 0.02200 	 -577.52722 	 196.00000 	 495.12664 	 -1336.49572 	3
8000.00000 	 8500.00000 	 0.02200 	 870.06729 	 196.00000 	 695.55656 	 106.68934 	3
8000.00000 	 10000.00000 	 0.02200 	 330.15855 	 196.00000 	 697.66466 	 -433.26579 	3
10000.00000 	 7000.00000 	 0.02200 	 365.24533 	 196.00000 	 422.06649 	 -392.11585 	3
10000.00000 	 8500.00000 	 0.02200 	 1208.10115 	 196.00000 	 503.07210 	 448.95785 	3
10000.00000 	 10000.00000 	 0.02200 	 -368.32317 	 196.00000 	 508.54302 	 -1127.58683 	3
12000.00000 	 7000.00000 	 0.02200 	 -621.27110 	 196.00000 	 395.56865 	 -1378.04933 	3
12000.00000 	 8500.00000 	 0.02200 	 505.86973 	 196.00000 	 404.71153 	 -251.10964 	3
12000.00000 	 10000.00000 	 0.02200 	 -724.24522 	 196.00000 	 455.85169 	 -1482.34967 	3
