1.1541666667e-01 	3.60353e+01 	-1.20590e+02 	8.30000e+00 	 -3.25407e+00
2.6692129630e-01 	3.55887e+01 	-1.20725e+02 	5.86000e+00 	 -4.33506e+00
6.3210648148e-01 	3.56292e+01 	-1.20750e+02 	6.91000e+00 	 -4.17379e+00
7.3334490741e-01 	3.59293e+01 	-1.20479e+02 	5.76000e+00 	 -1.74095e+00
8.9645833333e-01 	3.59285e+01 	-1.20477e+02 	5.91000e+00 	 -1.74115e+00
9.4656250000e-01 	3.55528e+01 	-1.20841e+02 	4.92000e+00 	 -4.31950e+00
1.4008449074e+00 	3.60605e+01 	-1.20629e+02 	4.06000e+00 	 -3.50671e+00
1.5228009259e+00 	3.60647e+01 	-1.20625e+02 	3.03000e+00 	 -3.50672e+00
1.5731712963e+00 	3.60588e+01 	-1.20633e+02 	1.10000e-01 	 -3.50672e+00
2.1104861111e+00 	3.55515e+01 	-1.20807e+02 	3.90000e+00 	 -4.29702e+00
2.2467939815e+00 	3.55790e+01 	-1.20776e+02 	4.41000e+00 	 -4.36167e+00
2.6674074074e+00 	3.55448e+01 	-1.20842e+02 	4.90000e+00 	 -4.35920e+00
2.8330208333e+00 	3.59715e+01 	-1.20529e+02 	7.31000e+00 	 1.49846e-01
4.1564699074e+00 	3.55678e+01 	-1.20912e+02 	4.99000e+00 	 -4.36224e+00
4.4117476852e+00 	3.59240e+01 	-1.20472e+02 	5.79000e+00 	 -1.74538e+00
4.9414236111e+00 	3.56120e+01 	-1.20777e+02 	6.78000e+00 	 -4.24956e+00
5.5862731481e+00 	3.55727e+01 	-1.20829e+02 	3.23000e+00 	 -4.27929e+00
5.5862731481e+00 	3.55803e+01 	-1.20843e+02 	6.85000e+00 	 -4.27834e+00
5.8742013889e+00 	3.58555e+01 	-1.20399e+02 	5.13000e+00 	 3.39165e-01
6.5289120370e+00 	3.58987e+01 	-1.20441e+02 	6.46000e+00 	 -2.77620e+00
6.5501388889e+00 	3.58993e+01 	-1.20442e+02 	6.18000e+00 	 -2.77621e+00
6.7637384259e+00 	3.55765e+01 	-1.20884e+02 	4.69000e+00 	 -4.31570e+00
6.7967361111e+00 	3.55502e+01 	-1.20789e+02 	2.71000e+00 	 -4.29685e+00
6.8154166667e+00 	3.55445e+01 	-1.20772e+02 	4.04000e+00 	 -4.45781e+00
7.1984375000e+00 	3.55067e+01 	-1.20805e+02 	4.36000e+00 	 -4.51883e+00
7.8076273148e+00 	3.58987e+01 	-1.20440e+02 	5.72000e+00 	 -2.77655e+00
8.0352662037e+00 	3.55430e+01 	-1.20763e+02 	1.40000e-01 	 -4.54754e+00
8.2190625000e+00 	3.59283e+01 	-1.20479e+02 	5.02000e+00 	 -1.74993e+00
8.8640740741e+00 	3.59223e+01 	-1.20473e+02 	5.26000e+00 	 -2.40306e+00
8.9422800926e+00 	3.57740e+01 	-1.20321e+02 	8.89000e+00 	 -1.63180e-01
9.4147453704e+00 	3.58502e+01 	-1.20394e+02 	5.35000e+00 	 3.03925e-01
9.6627662037e+00 	3.57993e+01 	-1.20340e+02 	4.87000e+00 	 1.76636e+00
9.9978935185e+00 	3.59228e+01 	-1.20470e+02 	5.08000e+00 	 -1.75205e+00
1.0098599537e+01 	3.58868e+01 	-1.20427e+02 	6.28000e+00 	 -2.54679e+00
1.0358067130e+01 	3.58577e+01 	-1.20404e+02 	5.41000e+00 	 2.94790e-01
1.0359166667e+01 	3.58573e+01 	-1.20404e+02 	5.30000e+00 	 2.94779e-01
1.0599525463e+01 	3.62418e+01 	-1.20802e+02 	6.97000e+00 	 -3.69864e+00
1.1608831019e+01 	3.59345e+01 	-1.20486e+02 	5.65000e+00 	 -1.75396e+00
1.1874259259e+01 	3.55605e+01 	-1.20798e+02 	4.38000e+00 	 -4.29666e+00
1.2437002315e+01 	3.59100e+01 	-1.20453e+02 	6.54000e+00 	 -2.77780e+00
1.2611030093e+01 	3.58832e+01 	-1.20427e+02 	6.33000e+00 	 -2.54775e+00
1.2824270833e+01 	3.55773e+01 	-1.20879e+02 	4.77000e+00 	 -4.31543e+00
1.2955358796e+01 	3.58950e+01 	-1.20440e+02 	5.37000e+00 	 -2.85565e+00
1.3294490741e+01 	3.56037e+01 	-1.20877e+02 	7.67000e+00 	 -4.23063e+00
1.3434629630e+01 	3.59267e+01 	-1.20473e+02 	9.86000e+00 	 -1.75612e+00
1.3461354167e+01 	3.55083e+01 	-1.20827e+02 	7.42000e+00 	 -4.37263e+00
1.4034895833e+01 	3.59610e+01 	-1.20514e+02 	5.38000e+00 	 6.12293e-02
1.5827222222e+01 	3.57727e+01 	-1.20311e+02 	4.40000e+00 	 -2.45773e+00
1.7605914352e+01 	3.59235e+01 	-1.20473e+02 	5.52000e+00 	 -1.76102e+00
