8000.00000 	 7000.00000 	 0.02200 	 -207.47949 	1
8000.00000 	 7000.00000 	 0.02200 	 -524.74235 	2
8000.00000 	 7000.00000 	 0.02200 	 -193.82716 	3
8000.00000 	 7000.00000 	 0.02200 	 -211.25992 	4
