 141.8182  34.7633 2010  3  3  3.1   42.500  3  1  11.50
 142.0610  34.6073 2010  3  3  3.5   44.000 19 56  22.35
 142.4670  38.9883 2010  3  4  3.4   34.670  9 25  22.59
 142.2628  38.6940 2010  3  4  3.6   37.710 11 14   2.05
 141.5160  34.6823 2010  3  4  3.2   28.700 18  3  30.26
 140.9500  39.1040 2010  3  4  3.0    7.450 20 57  59.89
 141.8507  38.3000 2010  3  5  3.9   47.110 16 39  44.74
 141.1228  36.3840 2010  3  5  3.5   47.620 16 53  16.39
 142.1070  34.7337 2010  3  5  3.3   36.000 18 24   9.04
 142.5310  41.1317 2010  3  6  3.2   32.060 17 32   7.38
 141.0015  35.3933 2010  3  7  3.1   36.480  6  5  59.05
 140.8552  39.0552 2010  3  7  3.2    5.770  9  6  21.36
 142.5822  37.3143 2010  3  7  3.5   37.000 11 57   9.11
 142.3957  39.3088 2010  3  7  3.6   47.390 23 36  28.07
 142.1820  39.4842 2010  3 11  4.0   86.080  4 21  22.12
 139.8860  36.0500 2010  3 12  4.2   44.090 16  8  37.68
 142.0265  34.9110 2010  3 13  5.1   51.650  2 32   6.40
 141.2188  36.5890 2010  3 13  3.1   44.790 19 18  18.41
 141.4717  37.6142 2010  3 13  5.5   77.700 21 46  26.75
 142.0177  41.4797 2010  3 14  3.1   60.700  5 13  32.67
 142.7088  39.6283 2010  3 14  3.0   31.630  6 25  23.63
 142.7640  37.7142 2010  3 14  3.0   22.900 10 39  27.64
 138.7225  38.0700 2010  3 14  3.5   20.950 12 17  16.84
 142.5947  39.8670 2010  3 14  3.9   35.300 14 40   7.63
 142.1407  37.1297 2010  3 14  3.0   32.820 14 47  16.59
 141.8180  37.7242 2010  3 14  6.7   39.750 17  8   4.18
 141.8352  37.7168 2010  3 14  3.1   36.840 17 14  10.55
 141.8153  37.6965 2010  3 14  3.1   36.000 17 25   9.49
 141.8308  37.7127 2010  3 14  3.8   38.120 17 52  48.75
 141.8403  37.6825 2010  3 14  3.6   37.460 18  3  50.15
 142.1247  39.7052 2010  3 14  3.0   46.550 18 19  53.56
 141.1403  35.8072 2010  3 14  3.1   33.040 18 56   1.12
 141.1272  35.8070 2010  3 14  3.7   34.080 18 58  37.43
 140.1378  35.6715 2010  3 16  3.6   67.200  7 30   3.66
 140.1308  35.6733 2010  3 16  4.5   68.050  7 30  31.99
 141.8192  38.5392 2010  3 17  3.2   49.490 12 49  23.11
 140.0080  35.7820 2010  3 17  3.0   59.690 13 44  16.30
 140.7428  36.8185 2010  3 18  3.6   91.420 16 25  52.42
 142.1872  37.2563 2010  3 19  3.4   30.560 14 18  17.87
 142.1580  37.2498 2010  3 19  3.2   25.050 14 24  17.59
 140.3995  36.6498 2010  3 19  3.8   72.040 19 27  31.88
 142.2042  37.2383 2010  3 19  4.5   31.590 22 27  55.66
 142.1768  37.2490 2010  3 19  3.1   28.700 22 44  42.72
 142.1917  37.2563 2010  3 20  3.7   35.230  0 28  57.98
 142.1760  37.2425 2010  3 20  3.4   31.000  2 55  11.72
 141.9700  37.1790 2010  3 20  3.0   28.320 18 11  42.13
 142.4713  40.1093 2010  3 21  3.6   34.350 22 14  15.83
 141.2357  38.0273 2010  3 22  3.1   68.840  1  7  18.28
 140.7562  38.7887 2010  3 22  3.2    3.580 12 21  58.73
 140.2358  35.5183 2010  3 23  3.4   51.420  0 10  19.42
 142.7592  36.3400 2010  3 24  3.9   72.000  5 17  54.01
 142.2290  40.0915 2010  3 24  3.0   42.470  6 31  13.44
 141.7663  37.6968 2010  3 25  3.2   39.710 12 26  57.91
 141.4198  36.0542 2010  3 25  3.4   40.170 22  6   7.63
 141.6860  36.0055 2010  3 26  3.2   39.000  1 12  54.29
 139.8850  36.0722 2010  3 26  3.2   47.060  3  4  29.53
 142.3810  39.8258 2010  3 26  3.5   49.570 18 16  17.82
 144.7385  38.3367 2010  3 27  3.2   33.000  8 45  47.49
 141.3560  38.7180 2010  3 27  3.3   73.900 15 47  32.08
 141.4638  37.6033 2010  3 27  3.2   76.360 23 44  28.13
 142.2778  35.4613 2010  3 28  3.2   63.000  4 23  42.85
 141.6568  36.8978 2010  3 29  3.9   50.090  2 55  10.06
 141.7100  36.8812 2010  3 29  3.8   50.180  3 15  31.74
 139.8832  36.0362 2010  3 29  4.3   43.160 10 29  26.58
 141.6253  36.8013 2010  3 29  3.7   51.890 21 19  54.09
 143.3812  40.2722 2010  3 30  3.2    8.930  5 13  24.36
 140.6457  36.4225 2010  3 31  4.6   54.680  6 18  34.56
 144.2292  38.9663 2010  4  1  3.7   45.000  5 11  55.34
 141.6377  36.9322 2010  4  1  3.3   48.830  6 42  31.24
 144.5805  39.7058 2010  4  2  3.8   41.000  1 46  52.11
 140.8540  39.0593 2010  4  2  3.7    5.810  9 49   0.95
 142.6472  38.0002 2010  4  3  3.6   29.530  1  4  18.19
 142.6260  38.0075 2010  4  3  4.3   30.530  3 32  53.93
 140.9097  39.0863 2010  4  3  3.2    5.400  7 11  42.13
 142.6323  38.0063 2010  4  3  4.1   32.650 11 20  18.39
 144.0087  40.2965 2010  4  3  3.5   30.000 14 19  23.85
 142.1710  34.7113 2010  4  5  3.2   35.000  1  4   1.39
 141.6422  38.9763 2010  4  5  3.6   72.280  1 43  22.02
 141.9818  36.9058 2010  4  5  4.7   44.790 18 36  33.92
 141.4457  36.6058 2010  4  6  3.4   61.190  4 24  27.92
 140.8617  39.0362 2010  4  6  3.4    6.670 12 23  43.81
 140.9867  36.3753 2010  4  7  3.0   46.570  2 55  48.59
 142.6307  40.6577 2010  4  7  3.4   24.570 13 55  46.15
 140.9487  35.6537 2010  4  8  3.1   15.360  8 11  35.24
 142.1832  37.8258 2010  4  8  3.7   33.610  8 52  38.63
 142.5133  40.1455 2010  4  8  4.2   69.540 14 15  38.10
 141.9137  36.8753 2010  4  8  3.0   29.650 14 27  18.38
 140.2152  34.4952 2010  4  9  3.5   76.600  2 24  33.56
 140.7997  38.7908 2010  4  9  3.0    3.180  6 27   1.29
 141.4087  40.9372 2010  4  9  3.1   86.670 14 10  58.86
 141.3280  35.3822 2010  4  9  3.3   33.800 15 47   1.99
 140.9482  36.2835 2010  4 10  3.6   45.230 15 21   5.22
 140.9150  39.0470 2010  4 11  3.2    9.710 10 28  49.32
 142.3973  39.9125 2010  4 11  3.1   38.340 12 21  20.46
 142.4477  40.6980 2010  4 12  3.4   47.740  7 24  51.53
 138.7478  34.0300 2010  4 12  3.3  274.000 11  5  18.63
 142.1740  37.2602 2010  4 13  3.0   29.280  0 31  53.54
 145.2027  40.1910 2010  4 13  3.0   54.000  3 28  41.02
 141.2048  35.0627 2010  4 13  3.0   39.720  6 37   9.13
 141.6755  34.0303 2010  4 13  3.1   31.590 22 41   9.32
 140.8593  39.1282 2010  4 14  3.2    8.900 14 21  39.79
 142.4197  37.8923 2010  4 15  3.6   38.950  2 29   0.47
 144.0178  37.4945 2010  4 16  3.0   37.000 14 51  32.13
 139.4782  38.0398 2010  4 16  3.2   13.020 16 17  20.40
 139.4775  38.0415 2010  4 16  4.6   11.640 16 38  15.07
 139.4883  38.0282 2010  4 16  4.0    9.940 16 38  37.18
 141.0760  36.5940 2010  4 16  3.9   45.710 21 32   7.96
 140.6413  36.4177 2010  4 16  3.2   60.460 23 30  37.81
 140.1505  35.6237 2010  4 17  3.4   70.210  6 12  39.31
 142.6693  34.2840 2010  4 17  3.6   11.000  7  6  41.61
 142.2478  37.1517 2010  4 18  3.1   13.040  5 42  19.08
 140.3238  34.4047 2010  4 18  3.3   82.480  8 14  51.57
 142.2112  34.8585 2010  4 18  3.0   34.000 14 24  12.05
 141.7783  37.3847 2010  4 18  4.2   40.370 16 33  45.79
 143.2205  40.7960 2010  4 19  3.7    9.380  4 14  48.12
 142.2918  34.7950 2010  4 19  3.2   44.000 17 50  20.90
 141.8097  37.8342 2010  4 19  3.3   54.180 20 47  26.08
 138.6390  34.6798 2010  4 19  3.1  217.460 22  6   1.64
 141.2063  37.2892 2010  4 20  3.7   80.930  7 34   9.31
 141.3308  40.0690 2010  4 20  3.2   88.290  8 14  48.77
 142.3212  37.0035 2010  4 20  3.5   24.010  8 28  58.90
 141.1455  34.9018 2010  4 20  4.1   38.890 12  5  39.53
 142.4007  40.6698 2010  4 21  3.6   42.380 17 19  41.87
 142.1760  38.8112 2010  4 22  3.3   12.270  7 57  56.71
 140.0863  35.6510 2010  4 22  3.6   67.340 21 45  20.44
 142.4782  40.2660 2010  4 23  3.0   34.150 18 33  34.00
 141.2337  40.1458 2010  4 23  3.1   93.810 23 28  44.26
 141.6368  36.9167 2010  4 24  3.6   33.570  3 48  16.75
 141.9168  37.0628 2010  4 24  3.3   44.000  6 52   8.17
 140.6202  38.6377 2010  4 24  3.7   10.680 20 17  38.26
 142.0900  37.3370 2010  4 24  3.1   39.590 20 45  46.05
 141.7613  41.4253 2010  4 25  3.3   67.070 19  3   0.24
 142.1697  38.6535 2010  4 25  3.6   45.690 23 47  24.49
 142.3943  37.9913 2010  4 26  5.1   75.880  6 22  47.98
 140.6197  38.6373 2010  4 26  3.3   10.260 17 42  25.85
 142.2122  40.7470 2010  4 27  3.0   47.190  7 27  26.82
 140.8722  35.0418 2010  4 27  3.3   45.410 10 11  53.80
 140.6292  35.3737 2010  4 27  3.0   41.520 20  4  31.04
 140.4972  35.4715 2010  4 28  3.0   29.610  1 27   0.78
 140.5777  36.3952 2010  4 28  3.0   88.800  6 54  22.44
 140.6943  36.4280 2010  4 29  4.2   52.300  7 21  48.95
 141.4467  37.1547 2010  4 29  3.2   47.270  7 35  57.98
 142.1982  34.8243 2010  4 29  3.1   39.000 12 52   9.63
 141.2468  36.6968 2010  4 29  4.5   45.240 17  1   0.52
 143.7303  39.2528 2010  4 30  3.3   51.000 10 36  35.70
 139.1470  36.3015 2010  4 30  4.1   15.480 19 33  37.46
 138.5058  34.7523 2010  5  1  3.0   21.770  0 45  53.90
 143.8223  39.3172 2010  5  1  3.6   56.000  2 46  50.70
 140.9365  39.0902 2010  5  1  3.1    5.950  8  7   8.11
 139.1912  37.5592 2010  5  1  4.9    9.260 18 20  37.29
 141.2265  36.6708 2010  5  1  3.5   44.820 19 11  33.77
 141.2443  36.6665 2010  5  2  4.4   45.670  8 59  14.63
 142.3450  40.0870 2010  5  2  3.6   47.290 10 11  26.86
 141.2275  36.6657 2010  5  2  3.7   45.780 11  6  42.84
 139.9380  39.8877 2010  5  3  3.3   16.960  0  2  57.70
 140.6102  35.7452 2010  5  3  3.2   47.010  1 21  52.21
 141.7655  37.6965 2010  5  4  3.0   40.100 20  1  52.84
 140.4608  34.7922 2010  5  5  3.0   70.100  1 13   7.19
 142.0817  37.2388 2010  5  5  3.5   39.170  3 30   1.80
 140.6925  35.6880 2010  5  5  3.4   22.050 10 59  20.73
 142.3057  40.2158 2010  5  5  3.9   38.330 22 31   9.80
 138.6360  37.5397 2010  5  6  3.1   16.340 20 17  42.12
 140.6877  36.4302 2010  5  7  3.9   52.990  4 38  23.87
 140.4325  37.1807 2010  5  7  3.2   82.800 13 16  39.67
 141.2435  36.6905 2010  5  9  3.0   45.790  3 12  14.40
 140.6975  35.7428 2010  5  9  3.0   48.750  4 30   9.37
 140.6803  35.7527 2010  5  9  3.1   44.270  4 36  33.05
 139.6613  35.6757 2010  5  9  3.8   26.730 13 33   7.07
 145.2907  40.1572 2010  5  9  3.5   50.000 13 33  22.78
 140.8172  38.8097 2010  5 10  3.0    4.760 22  9  15.86
 141.6217  37.8508 2010  5 11  3.6   83.260 12 19   6.42
 138.9427  37.3958 2010  5 11  3.6   11.260 17 12  11.95
 139.4678  38.0410 2010  5 11  3.9   12.070 18 18   4.27
 139.4690  38.0440 2010  5 11  3.3   12.630 19 30  11.94
 141.9062  37.9368 2010  5 12  4.1   43.020 17 52  57.75
 141.8975  37.3605 2010  5 13  3.2   40.380  1 36  49.58
 142.0870  40.3517 2010  5 13  3.4   49.370  2 31  32.00
 140.7072  37.0022 2010  5 13  3.0  102.110 16 39  25.72
 139.4573  38.7753 2010  5 14  3.1   12.560  8 24  43.33
 141.6820  35.5103 2010  5 14  3.6   20.440 11 52  57.21
 142.1340  37.7932 2010  5 14  3.7   35.150 16 33  55.12
 141.6587  39.7330 2010  5 15  3.2  105.970  2 56  42.84
 142.3775  37.8260 2010  5 15  3.0   33.480 23  2  39.36
 141.3207  35.1840 2010  5 16  3.5   28.870 17 52  22.38
 139.7788  36.2267 2010  5 17  3.2   57.130 12 38  33.70
 141.6057  38.8532 2010  5 18  3.6   73.030  9 36  39.10
 141.7267  36.9927 2010  5 19  3.2   51.190  5 27  44.81
 141.2890  36.7517 2010  5 20  3.5   47.100  4 12  17.03
 142.2640  40.3705 2010  5 22  3.2   39.960 11 20  10.52
 141.4515  36.5995 2010  5 22  3.1   59.080 19  8  50.05
 140.8283  38.9807 2010  5 22  3.4    6.890 19 29  58.79
 142.2710  40.3692 2010  5 23  3.4   40.220  8 59  22.05
 142.2850  40.6330 2010  5 23  3.0   37.880 18 34  13.28
 144.9295  40.3423 2010  5 23  3.1   48.000 22  5  12.14
 144.9075  40.3568 2010  5 23  3.0   47.000 23 49   3.58
 141.0202  35.7150 2010  5 24  3.3   67.320  4 57  16.31
 142.0012  40.2367 2010  5 24  3.0   32.320  9  6  18.52
 140.4875  35.8643 2010  5 24  3.3   35.200  9 31  54.75
 141.1072  37.3833 2010  5 24  3.2   26.620 14 35   4.53
 143.6455  38.9107 2010  5 25  3.7   32.000  6 29  19.09
 144.7452  40.4130 2010  5 25  3.1   49.000 10  5  18.74
 141.6090  38.0295 2010  5 25  3.0   73.630 14 51  15.98
 140.1175  35.6982 2010  5 25  3.3   64.690 20 23  46.18
 145.4405  40.8610 2010  5 26  3.4   49.000  4 48  31.51
 142.0907  36.6942 2010  5 28  3.3    7.560  0  1  13.08
 144.5605  40.3892 2010  5 28  3.2   49.000 12 48   3.47
 142.8793  37.7668 2010  5 30  4.0   19.210 18 45  57.79
 144.0315  38.7502 2010  5 30  3.4   41.000 23  3  33.14
 141.5387  37.5122 2010  6  1  4.8   45.440 13 49  22.06
 141.1152  36.4658 2010  6  2  3.2   44.710  1 56  51.13
 141.3583  40.4807 2010  6  2  3.1   90.140  3  3  14.16
 138.9548  40.3420 2010  6  2  3.1   27.140  3 12  50.98
 141.1365  36.4470 2010  6  3  3.1   43.660  4 16  44.35
 140.8677  39.0445 2010  6  3  4.4    7.100  7 39  24.62
 139.8847  36.2297 2010  6  3  3.0   77.620 14 25  27.56
 139.9138  38.4433 2010  6  4  4.4  148.890  8 25  18.52
 140.1028  35.7882 2010  6  6  4.3   63.280  7 19  30.76
 142.5045  40.5302 2010  6  6  3.3   37.710 23 44  36.22
 140.9313  39.0833 2010  6  7  4.2    6.940 14  1  35.90
 142.8583  37.7237 2010  6  7  3.4   27.030 23 41  58.30
 139.6907  36.1000 2010  6  8  3.2   85.500  4 21  10.77
 140.3597  35.3887 2010  6  8  3.1   58.920  6 42  19.81
 141.9060  37.3357 2010  6  8  3.1   33.720  8 17  54.81
 142.7432  41.1215 2010  6  8  3.6   24.680 14 46  11.00
 140.9285  39.0820 2010  6  9  3.2    6.660  6 49  34.14
 141.0282  36.4663 2010  6  9  3.1   44.270 22 53  30.20
